Champion,Count,AvgGold,1011,1018,1026,1027,1028,1029,1031,1033,1036,1037,1038,1039,1042,1043,1051,1052,1053,1054,1055,1056,1057,1058,2045,2049,2053,3001,3003,3004,3006,3009,3010,3020,3022,3023,3024,3025,3026,3027,3028,3031,3035,3044,3046,3047,3050,3056,3057,3060,3065,3067,3068,3069,3070,3071,3072,3074,3075,3077,3078,3082,3083,3085,3086,3087,3089,3091,3092,3093,3096,3097,3098,3100,3101,3102,3105,3108,3110,3111,3113,3114,3115,3116,3117,3124,3134,3135,3136,3139,3140,3142,3143,3144,3145,3146,3151,3152,3153,3155,3156,3157,3165,3172,3174,3190,3191,3211,3222,3285,3401,3504,3508,3512,3707,3708,3709,3710,3800,Assignments
Caitlyn,14417,10889.87598,-100.689857977573,61.1906152746452,-115.009587659395,-7.64787584314516,-47.054365230371,-30.7798196975807,-21.6964323585645,-21.8410333344516,27.7925486625726,155.863553599323,321.015850791855,-146.02395752825,36.4246441243629,-0.171832914016129,12.9189167535726,-44.9305847939758,233.829803832645,-22.311896855371,405.5375086155,-113.193236565694,-8.33376025265324,-154.121028631081,-78.0184853146854,-224.174558626984,-2.83254637094355,-144.56596901021,-139.365195067766,-99.7441722657742,1171.75163671715,-30.5547668320645,-23.9398266518387,-461.604528324597,-25.4731817769516,-16.8374711715161,-39.2518901254839,-96.3369164396694,55.2665883933468,-372.107494926855,-24.4468330408629,4549.25983690323,877.676431752516,-30.140650079629,1368.00871217493,-175.367022593815,-2.51452876860484,-2.83315311499193,-49.2142628884113,-9.50346169717742,-348.069187751145,-32.1159060616371,-257.327559323484,-107.253418621161,-36.5889708832177,-137.75645498471,1297.75180632771,-363.770970068065,-153.359518063516,-43.1039152574677,-436.920190103944,-72.0154759751371,-148.633648220903,1.23061933260484,226.466205657468,931.138848066371,-568.706419660492,-19.4364279893226,-180.120853868274,51.2092065451048,-10.633519465,-23.1804630138952,-33.3741660261452,-130.465350573379,-6.21723087753226,-94.4709766920161,-25.7840793758548,-32.4509811759677,-321.049338077645,-293.584149842435,-23.5474953232742,-16.3658015660242,-69.6025367725645,-160.325726696081,-226.913118197726,-3.40291199499194,-84.9954937346936,-219.648084540774,-59.9099700048871,48.8773020285,33.0767497626694,-142.766737685968,-489.150638626661,-16.9320111043387,-12.4854905809839,-57.0748087070162,-222.170869001484,-64.0300418102339,-300.436424837879,-35.1881994342581,-64.2261276894758,-649.07766357108,-303.365406551887,-1.94488869940323,-234.116699893895,-125.457037881847,-76.2249648650161,-66.9944667064274,-64.5308533928065,-185.519612869121,-172.342109733557,-15.3609247353064,-5.77317389266936,-16.1497127479113,-277.008618461056,-88.7160727859113,-419.475337683685,-111.011185315202,-122.536990847129,0
Ziggs,2708,10274.48375,-90.8141287275726,-13.4013646153548,200.564543983605,-2.07885351714516,-43.649094441371,-25.9032625705807,-43.4248669055645,-25.2129935564516,-30.7693317074274,-70.0967344666774,-88.3204125561452,-145.48538512725,-23.8080710946371,-4.54101735101613,-4.05757009642742,46.8532832740242,-54.9527134683548,-22.121185013371,-97.0995778535,382.943614837306,-21.6128878846532,352.276855695919,-72.1520841766854,-188.163350575984,-2.83254637094355,-108.66644504021,14.6809684082339,-98.2122310357742,-219.875799009847,-29.9563548340645,-17.9476126298387,1048.6914303504,-32.7506714449516,21.2716365784839,-38.5369191854839,-92.5066390646694,-55.0716685966532,-303.624005836855,62.7386767351371,-617.600844081766,-303.436383990484,-31.696828040629,-134.537441267073,-172.831728701815,-3.29902875160484,-2.83315311499193,27.4078416965887,-8.41724567817742,-346.466729154145,-32.2825988216371,-255.768925933484,-107.209449024161,-8.35568113021771,-144.06388290071,-263.09447867229,-363.770970068065,-155.398419569516,-43.6733946474677,-435.750589934944,-72.7919062151371,-147.163054159903,-43.0303872073952,-37.8932029425323,-222.466025257629,2125.21054026951,-19.2780815273226,-122.161859600274,-14.9977840348952,-11.476160858,-23.1804630138952,-18.2053161341452,388.353199466621,-7.15482109953226,-127.645492782016,-25.7840793758548,47.3240210480323,-320.469979706645,-289.877466530435,74.3024215707258,12.5427249229758,-66.9362346755645,-54.3529154310807,-216.852681201726,-3.63611369899194,-92.1424422636936,738.221635659226,-34.3314131568871,-22.6871648115,-9.20453819933065,-169.073105655968,-492.177599823661,-54.1080653983387,-11.3396105509839,-55.3147071040162,-128.272422750484,-58.5179814872339,-479.195887005879,-37.1161062612581,-67.4349454594758,970.38649963592,870.750212044113,-15.3158723194032,2398.2270471061,-125.996524444847,89.3644757699839,-73.6593465664274,-60.0596783628065,599.603517082879,-172.342109733557,-15.3609247353064,-24.7279043126694,-11.6526853669113,-277.816813808056,-85.6331154319113,-419.475337683685,-111.011185315202,-122.914782558129,1
Riven,11703,9621.003247,-31.7949178575726,-12.1251584703548,-115.433820922395,-7.95388712914516,0.348902866629039,-7.71293639558066,16.4888132114355,-4.76759534645161,142.033938592573,174.396423399323,82.9234938918548,-104.92966865825,-22.5689917696371,-4.54101735101613,-0.221378420427419,-44.8189563079758,151.495741332645,22.761242935629,50.4911138155,-112.014239502694,4.49350467734676,-155.018273952081,-77.5693045076855,-217.849570323984,-2.10349125294355,-144.56596901021,-139.569202591766,-100.669474895774,-217.403078289847,-29.4009394300645,-23.5665711768387,-462.570674247597,-12.9871025549516,-17.1042502415161,-38.8646509344839,-94.9941509716694,248.654434293347,-372.107494926855,-25.3832275748629,-581.503097836766,1492.01903575252,-29.829883522629,-136.525713005073,19.1132192891854,-1.77811504060484,-2.83315311499193,-49.2447826994113,-10.8474120451774,-236.115111726145,-18.8291882316371,-236.350485753484,-108.693403719161,-36.5928252042177,1069.21830109929,584.33392772771,4173.78273193194,-118.290713687516,282.367126752532,-429.844336902944,-0.60161595813706,-130.348836585903,-43.0303872073952,-35.2260251455323,-222.586332686629,-568.991758232492,-20.3497634813226,-181.202984550274,0.981715165104832,-10.666898026,-21.3641082508952,-34.0077726341452,-131.979224487379,-5.86074211753226,-102.520309512016,-25.7840793758548,-32.5600808519677,-316.341726952645,-139.554526297435,-23.2130481822742,-15.9621790570242,-71.0133425315645,-159.869174296081,-201.329467021726,-3.63611369899194,1154.76480773631,-219.237539746774,-60.4328630538871,106.1523749885,75.9258482126694,624.811365544032,-73.3524431706612,-49.6255209603387,-12.1156015199839,-56.7639772550162,-224.481574360484,-63.6013720322339,-465.254609057879,239.747310838742,366.408679040524,-643.51713829708,-303.577577451887,9.23044610059677,-234.116699893895,-124.805265689847,-76.2920529190161,-49.3517071964274,-64.5308533928065,-187.965643653121,-166.189542243557,-15.3609247353064,-21.9144786786694,-16.5779860079113,-38.4669734080564,-88.7160727859113,-413.980460324685,-110.504786809202,-122.247583000129,2
Thresh,24346,7431.717572,117.915069552427,-11.3279050603548,-114.169007867395,4.38704032085484,108.323446296629,43.1431513644193,62.9544220914355,80.1836982635484,-28.1554726514274,-63.2294791706774,-73.9599766281452,-144.44401426325,-20.3701598006371,-4.10732515801613,-3.08248686642742,-44.1342253349758,-49.2864662703548,-13.566727962371,-92.4391622115,-113.060109773694,-11.5901519126532,-152.179661547081,435.167927390315,1312.98956886402,4.00500174905645,-142.05506308821,-139.257253839766,-100.183586218774,-203.014318192847,-15.0305148830645,61.8339630091613,-461.251976538597,-26.1337523059516,-14.1264637435161,55.6193905245161,-86.4380962976694,-58.8428585166532,-368.390905788855,41.8067149151371,-574.921207546766,-300.135719160484,-30.757399087629,-131.834111952073,-89.2897720908146,15.9577335983952,2.57813396800807,-47.0722529304113,5.82297878482258,-281.221295426145,114.361738778363,311.179200076516,1025.32523993784,-33.3571091712177,-141.75805705871,-244.69648711229,-363.282809635065,-40.0731691575161,-42.5947620824677,-433.343975684944,179.733313211863,-64.8930266359032,-40.6164365953952,-30.6975019385323,-181.545085023629,-567.218602356492,-17.2342371333226,-176.950032394274,-11.6996554218952,100.597826142,239.413316886105,-32.3826626441452,-130.549223900379,-6.04497602653226,-26.5759722620161,187.934973624145,-29.3679611889677,309.537034679355,-140.552149797435,-21.8411744702742,43.8996399229758,-69.9638612305645,-157.879936404081,1188.90588143827,-3.38490629099194,-90.8592104106936,-219.368863658774,-60.2553898888871,-22.3668972165,-12.3068068583306,-166.153673017968,528.486152529339,-47.9191848973387,-12.4158261619839,-56.5518922000162,-224.236815299484,-64.0300418102339,-456.353451457879,-35.9227831142581,-66.0400581364758,-646.06346871108,-302.270656372887,-13.6820678034032,-233.140646501895,867.775099255153,-74.8444625330161,7.55123454357256,350.612674207194,-185.910300546121,2381.34325926644,-13.9187269153064,-23.8033918266694,14.1343825910887,-276.973062731056,-88.7160727859113,-412.825481544685,-109.354385445202,513.724442141871,3
Shen,3604,9374.602664,161.244411752427,-12.8626345383548,-109.338249804395,-6.38980742114516,55.360799296629,54.9447499644193,126.902726591436,19.3965058535484,-19.0866090874274,-59.9982254106774,-83.6169722991452,23.89582202175,0.350152644362911,2.08899045398387,-2.23881617742742,-35.7779376649758,-37.9590282973548,223.380793345629,-81.6791709145,-111.575688358694,6.45363305734676,-147.262672105081,-25.0917175596854,-126.934239235984,19.2230834890564,-118.67249328021,-138.438099031766,-99.9492485147742,-215.761647145847,-17.2441687230645,-17.8226357218387,-455.228799559597,53.7783621950484,-7.69303967751612,-33.7809835914839,-82.4660839496694,-29.0523044566532,-369.717347321855,-25.3832275748629,-623.403304739766,-304.813307238484,69.518039759371,-135.061890045073,586.850130989185,5.38074969939516,8.72311272500806,-0.483911143411284,8.75748856482258,1460.85725507386,44.9576546883629,2315.23260467652,-108.978374939161,-40.6203294212177,-139.44498825171,-256.99037228229,-342.610848158065,699.600536142484,-32.6591079174677,145.847572127056,62.8367814118629,386.093608414097,-43.0303872073952,-16.3484378825323,-200.509579543629,-544.136796280492,69.5818601736774,-176.608772480274,-13.1401213088952,-10.379472649,10.6380859461048,-34.0077726341452,-108.605010973379,-6.76228553653226,247.634438237984,7.26685521414516,-29.2936524819677,-281.855137050645,477.536749902565,-22.3355311512742,-16.5235174370242,-54.1736968965645,-85.6737975710807,-169.027299701726,-0.340172273991936,-89.9352365086936,-218.948056193774,-54.2811863128871,-21.1956823855,-12.2970860933306,-167.997745476968,930.895020529339,38.7190623856613,-10.2743667179839,-48.0233478280162,-207.382954810484,-61.5821322482339,-139.781670737879,-28.2429335072581,-61.6786261104758,-613.17587651408,-303.591869843887,-5.26744502940323,-234.116699893895,-4.19904044484676,-72.0398558270161,223.527717683573,-62.9916830788065,-165.136559597121,102.908465566443,-15.3609247353064,-24.7279043126694,191.950622881089,-270.456289634056,-77.3062480259113,566.547764316315,-59.6524091652016,-68.944069848129,4
Annie,13969,9095.575632,-38.6415362575726,-13.2672536503548,235.426963083605,0.72096643685484,-19.836771233371,-19.0829013255807,-39.7662347745645,-17.5356717964516,-30.3858826484274,-69.8886109146774,-88.0175720931452,-145.20422146525,-22.1909732026371,-4.37550007101613,-4.05757009642742,68.5344782740242,-55.5160710893548,-22.172377554371,-99.2141943465,226.028356437306,-4.53363796265324,311.065026995919,72.4709758903145,315.442991464016,-1.40080195294355,47.2730208897904,-124.016888701766,-100.870888452774,-217.252051092847,-22.7344667160645,74.9339364791613,647.964921350403,-32.7506714449516,14.7616024284839,-33.5724508494839,-92.4577986766694,-59.7849937066532,1596.03135407315,-4.36589157486291,-620.037566925766,-304.435186465484,-31.058825058629,-133.091815159073,-166.826774605815,-1.92545743760484,-2.28918166799193,-46.5160482194113,9.63542756482258,-344.718874589145,-26.0831444886371,-253.635890063484,70.1787629378387,-31.8032534952177,-143.80303926871,-262.25489888729,-363.484042073065,-148.664190375516,-43.6733946474677,-438.594354741944,-67.0070829431371,-144.724974194903,-41.9565809223952,-37.1546946945323,-221.729651924629,1351.52607526951,-20.1213920393226,599.366172449726,-14.9977840348952,1.640954352,-21.7202024918952,115.737432965855,-123.106363412379,-7.64414471053226,-143.401027232016,-9.76005827585484,78.9125422480323,-293.673370110645,-277.953430977435,25.5163199707258,23.4584933529758,-70.7186003235645,196.505875368919,204.854438238274,-3.46486323299194,-92.1424422636936,452.709745259226,26.2338506631129,-22.4571744635,-12.1425443793306,-169.073105655968,-476.947609740661,-54.1603313363387,-8.20109108898387,-56.8461962230162,-35.4010236604838,-44.8919182602339,-479.500248172879,-37.1161062612581,-67.4349454594758,881.89978563592,667.365080044113,-15.0680708694032,-127.026225393895,-72.9173320048468,151.342068769984,-78.7305312264274,6.76845483719352,430.334893982879,-165.752766725557,-15.1552710003064,-24.4003370946694,-11.4838988109113,-277.816813808056,-82.4771260219113,-419.475337683685,-111.011185315202,95.475780841871,1
Olaf,2081,10042.63095,81.3564470524274,-13.4013646153548,-115.587663416395,4.06898045085484,23.408479756629,30.4696429944193,32.1601541714355,5.50775732354839,23.0089869225726,-18.9408230106774,-73.3202708081452,142.37014192175,15.0140845043629,-3.51940069901613,-2.01332131142742,-44.9760256259758,60.4567469326452,82.684152845629,-18.4337904145,-113.383198662694,-10.9518756726532,-154.906437783081,-77.4404686076854,-219.471672738984,0.0148896570564512,-144.56596901021,-139.569202591766,-97.7709773607742,-173.474623372847,47.4450525069355,9.45364084916129,-460.601247963597,168.110480655048,-17.1042502415161,25.7314137045161,-77.6228843896694,-19.4962297866532,-372.107494926855,-25.3832275748629,-605.148474136766,-287.260481647484,-4.81876805062904,-124.756368245073,646.272728089185,3.24190598539516,1.97106929700806,-41.9676614104113,-10.8474120451774,1239.04962607386,46.3054224883629,157.451980276516,-104.913780481161,-41.5395534602177,3.25072019929038,-182.34172729229,1144.48008193194,166.536776342484,60.0250415525323,-240.568875372944,83.0929121118629,191.920365014097,-43.0303872073952,-28.1350889305323,-215.856675242629,-562.384919688492,-10.3579691363226,-181.202984550274,-2.89971871489517,-11.476160858,-22.0580537998952,-34.0077726341452,-132.253487533379,-6.34314563853226,-61.1191222620161,-13.4102637258548,-32.5600808519677,449.384686779355,190.406481302565,-22.3547841382742,-16.5235174370242,-71.2802918965645,-159.206393506081,-158.672963311726,-3.63611369899194,86.7734756363064,-219.648084540774,-60.5729703868871,-17.7187065295,-11.5366380203306,200.849780744032,515.978315529339,139.115310685661,-12.6459695069839,-57.0748087070162,-224.481574360484,-64.0300418102339,651.006416162121,65.2417740387419,170.984699440524,-649.87760636408,-304.528532955887,1.38456837059677,-234.116699893895,-87.8625815548468,-76.4170990300161,109.373505383573,-64.5308533928065,-189.382260117121,-167.218641867557,-15.3609247353064,-12.9798428526694,-0.209893938911289,323.835323891944,-88.7160727859113,639.763054316315,16.6277891847984,420.009175941871,4
Galio,964,9465.482365,-53.3717921375726,-13.4013646153548,75.2302038836048,-3.43985321914516,-2.26026407337096,-1.03312655558065,22.2287358714355,30.1795587835484,-30.7693317074274,-67.7509637076774,-84.3038862351452,-122.09797710825,-24.1988838556371,-4.54101735101613,-4.05757009642742,-3.93796363597581,-56.2864363673548,-21.542261889371,-100.1231140845,187.324682137306,122.256701647347,128.920440895919,6.51338138031454,-18.0037602359838,-0.686316580943549,1294.25579998979,-84.6570973217661,-100.870888452774,-220.599793282847,-17.7086762430645,46.6036537891613,-302.510166649597,-32.7506714449516,-17.1042502415161,-9.41457683548387,-46.4655890496694,66.3189667933468,35.9733229731453,186.060254325137,-624.809150096766,-305.520928247484,-31.696828040629,-136.771522825073,-40.6849943108146,-0.580853590604839,0.496594336008065,-48.3276700584113,27.2335543648226,623.838199073855,35.8151297983629,-99.9337630234838,-27.7643238021613,-36.1498599682177,-144.06388290071,-263.09447867229,-363.770970068065,189.143824842484,-43.6733946474677,-441.468321872944,-25.1275099281371,-118.636301085903,-43.0303872073952,-33.5872450625323,-216.562179524629,134.164136069508,-20.6240415763226,-86.7209205502742,-14.9977840348952,1.753757242,20.4362593661048,24.0593655458548,-132.253487533379,-7.64414471053226,50.0106936379839,7.33247022414516,30.8329160780323,-64.7442066206449,1055.83672890256,-18.4223977722742,-3.96850698702419,-71.2802918965645,-107.390424361081,-175.250900831726,-3.63611369899194,-92.1424422636936,0.522446959225931,-44.4114573168871,-22.6871648115,-12.9164376073306,-169.073105655968,-314.113897570661,-54.7516173143387,-11.1272871829839,-57.0748087070162,-156.804114580484,-58.4767367322339,-481.245049837879,-37.1161062612581,-67.4349454594758,361.39787263592,-211.856345765887,-15.3158723194032,2738.0254601061,-73.3415096448468,117.319735569984,89.9238513835726,44.3454468071935,-64.049024517121,17.8844996664435,-12.1494899883064,-24.7279043126694,84.8603073810887,-277.816813808056,-37.8844810659113,-323.314433053685,-111.011185315202,-47.829194998129,1
TwistedFate,4612,10545.48894,-97.9323639465726,-10.0280766873548,120.940314683605,-6.30282266414516,-45.189661336371,-20.2541785955807,-38.2448808865645,-24.6585975784516,-25.3160721014274,-58.4837594206774,-60.6188883181452,-127.18174908825,-7.38364486563709,2.37084594898387,-2.44146511642742,38.4253888540242,-46.3197671523548,-17.850367426371,-72.3566325345,306.224112637306,-7.67245152265324,283.673407895919,-75.4776877546854,-206.634027095984,-1.99836068194355,-44.0465426102096,-124.181437241766,-100.431322954774,-125.417740332847,-9.55993134306453,-21.8599814808387,721.514488350403,-18.5097007949516,16.1440550584839,-38.4398777764839,-82.2775931796694,-33.6515270366532,-353.752157786855,-10.7733775648629,-461.636942396766,-274.222652487484,-26.573046477629,-96.3769570350726,-171.596420355815,-3.29902875160484,-1.98200050199193,145.572501906589,-6.83672269417742,-347.827857150145,-31.1342991446371,-256.018625366484,-103.586398771161,-39.6131838542177,-142.32514509571,-188.89376691229,-363.770970068065,-155.195336180516,-43.6733946474677,-313.211743172944,-70.0534826091371,-147.844805893903,-5.41148346739516,-21.9595946125323,-132.108684513629,971.664059269508,5.95579575367742,-144.602878010274,-10.1818751928952,-10.3641473,-23.1804630138952,-26.9678358831452,2955.92715546662,-2.08134369753226,-98.8690210020161,-25.7840793758548,14.8091216980323,-319.308266286645,-275.731735107436,110.074964560726,0.280218432975808,-24.3232988265645,-129.162896201081,-192.385337251726,0.942394311008064,-90.1371039096936,452.767472759226,-53.9897436378871,-17.6197443935,-6.91528821633064,-151.854926505968,-486.883600945661,-35.1413382543387,-9.46415810398387,-39.7702223570162,-213.791622210484,-60.6717714462339,-245.256985237879,-35.0244306172581,-61.5125565104758,1745.66133963592,561.210363044113,-6.01755872340323,168.418947706105,-125.055265712847,134.561697169984,-69.5506588664274,-63.4754436638065,642.090471982879,-172.342109733557,-15.3609247353064,-21.9423949816694,-10.8523586789113,-272.045126247056,-74.9801946759113,-419.475337683685,-36.7085757552016,-119.329342368129,1
